date_utc,body,stellarium_frame,ty_ra_deg,ty_dec_deg,stellarium_ra_deg,stellarium_dec_deg,dra_deg,ddec_deg,separation_deg
2025-06-24T12:00:00,jupiter,of_date,93.44583333333334,23.00888888888889,93.63665512976831,23.256535981419006,-0.19082179643498876,-0.24764709253011574,0.30351599577628147
2025-06-24T18:00:00,jupiter,j2000,93.50833333333334,23.00777777777778,93.31072896840004,23.261858996135867,0.1976043649332837,-0.2540812183580883,0.31237318666451674
2025-06-24T18:00:00,jupiter,of_date,93.50833333333334,23.00777777777778,93.69882031777394,23.255481049355115,-0.19048698444061074,-0.24770327157733618,0.303384774269635
2025-06-25T00:00:00,jupiter,j2000,93.57083333333333,23.006666666666668,93.37287056196271,23.260934768811985,0.19796277137061224,-0.2542681021453177,0.3127177658418986
2025-06-25T00:00:00,jupiter,of_date,93.57083333333333,23.006666666666668,93.7609826635425,23.25440175881692,-0.1901493302091808,-0.24773509215025058,0.3032324144988368
2025-06-25T06:00:00,jupiter,j2000,93.63333333333333,23.005555555555556,93.43500887224656,23.259985635280053,0.19832446108677004,-0.2544300797244965,0.3130439557310678
2025-06-25T06:00:00,jupiter,of_date,93.63333333333333,23.005555555555556,93.82314156428379,23.253298132846503,-0.18980823095046162,-0.2477425772909463,0.3030585843377551
2025-06-25T12:00:00,jupiter,j2000,93.69583333333334,23.004444444444445,93.49714348822278,23.259011612474694,0.19868984511055032,-0.25456716803024904,0.313352019111103
2025-06-25T12:00:00,jupiter,of_date,93.69583333333334,23.004444444444445,93.88529642060138,23.252170185099594,-0.18946308726805228,-0.24772574065514874,0.3028629487297786
2025-06-25T18:00:00,jupiter,j2000,93.7625,23.003055555555555,93.55927399974053,23.2580127183738,0.20322600025946258,-0.25495716281824343,0.31611802447773135
2025-06-25T18:00:00,jupiter,of_date,93.7625,23.003055555555555,93.94744664130417,23.251017920211716,-0.1849466413041796,-0.24796236465616062,0.30068871649475176
2025-06-26T00:00:00,jupiter,j2000,93.825,23.001944444444444,93.6213999976843,23.25698897197285,0.20360000231568165,-0.2550445275284048,0.31639278357097655
2025-06-26T00:00:00,jupiter,of_date,93.825,23.001944444444444,94.00959164717705,23.24984133441979,-0.1845916471770579,-0.24789688997534753,0.30045096681579037
2025-06-26T06:00:00,jupiter,j2000,93.88749999999999,23.000555555555554,93.68352107479996,23.255940393244735,0.20397892520003325,-0.2553848376891814,0.31687433999440046
2025-06-26T06:00:00,jupiter,of_date,93.88749999999999,23.000555555555554,94.07173087498984,23.248640416383623,-0.1842308749898507,-0.2480848608280688,0.3004197600884208
2025-06-26T12:00:00,jupiter,j2000,93.95,22.999444444444446,93.74563682533432,23.254867003116132,0.2043631746656729,-0.25542255867168606,0.3171149436265226
2025-06-26T12:00:00,jupiter,of_date,93.95,22.999444444444446,94.13386377980976,23.247415148205558,-0.1838637798097693,-0.24797070376111208,0.3001359992828022
2025-06-26T18:00:00,jupiter,j2000,94.0125,22.998055555555556,93.80774684580285,23.25376882342289,0.20475315419713525,-0.2557132678673355,0.3175627019276801
2025-06-26T18:00:00,jupiter,of_date,94.0125,22.998055555555556,94.19598983787432,23.24616550656274,-0.18348983787433326,-0.24810995100718358,0.3000584488810313
2025-06-27T00:00:00,jupiter,j2000,94.075,22.996666666666666,93.86985073502348,23.252645876875825,0.2051492649765123,-0.2559792102091585,0.3179939261313671
2025-06-27T00:00:00,jupiter,of_date,94.075,22.996666666666666,94.25810854813147,23.244891463942277,-0.1831085481314858,-0.2482247972756113,0.2999573517183784
2025-06-27T06:00:00,jupiter,j2000,94.14166666666667,22.99527777777778,93.93194809481565,23.25149818701324,0.20971857185099907,-0.2562204092354605,0.3206986923044697
2025-06-27T06:00:00,jupiter,of_date,94.14166666666667,22.99527777777778,94.3202194338379,23.243592989906254,-0.17855276717125435,-0.24831521212847463,0.2977016172753643
2025-06-27T12:00:00,jupiter,j2000,94.20416666666667,22.99388888888889,93.99403852949769,23.250325778174524,0.21012813716896517,-0.25643688928563435,0.3210993286412837
2025-06-27T12:00:00,jupiter,of_date,94.20416666666667,22.99388888888889,94.38232204236476,23.2422700523806,-0.17815537569811113,-0.24838116349171102,0.2975561379083434
2025-06-27T18:00:00,jupiter,j2000,94.26666666666667,22.9925,94.05612164651103,23.249128675453182,0.21054502015562093,-0.25662867545318235,0.32148441280914564
2025-06-27T18:00:00,jupiter,of_date,94.26666666666667,22.9925,94.44441594557918,23.240922618879146,-0.177749278912529,-0.24842261887914674,0.29738618711757137
2025-06-28T00:00:00,jupiter,j2000,94.32916666666667,22.991111111111113,94.11819705631592,23.247906904663427,0.21096961035073036,-0.25679579355231397,0.3218542174783223
2025-06-28T00:00:00,jupiter,of_date,94.32916666666667,22.991111111111113,94.50650073900067,23.23955065766489,-0.17733407233401977,-0.24843954655377587,0.29719151182138864
2025-06-28T06:00:00,jupiter,j2000,94.39166666666667,22.989722222222223,94.18026437293975,23.24666049229478,0.21140229372690555,-0.2569382700725562,0.32220901835805515
2025-06-28T06:00:00,jupiter,of_date,94.39166666666667,22.989722222222223,94.56857604118642,23.238154138789483,-0.17690937451976652,-0.2484319165672595,0.2969718738983045
2025-06-28T12:00:00,jupiter,j2000,94.45416666666667,22.988333333333333,94.24232321334671,23.24538946549087,0.21184345331994336,-0.25705613215753687,0.3225490946938681
2025-06-28T12:00:00,jupiter,of_date,94.45416666666667,22.988333333333333,94.63064149159402,23.23673303502856,-0.176474824927368,-0.2483997016952273,0.29672704973337766
2025-06-28T18:00:00,jupiter,j2000,94.52083333333333,22.986666666666668,94.30437319792804,23.244093852007616,0.21646013540527065,-0.2574271853409478,0.325426245059391
2025-06-28T18:00:00,jupiter,of_date,94.52083333333333,22.986666666666668,94.69269674930729,23.23528732264692,-0.1718634159739736,-0.2486206559802504,0.2946158974087789
2025-06-29T00:00:00,jupiter,j2000,94.58333333333333,22.985277777777778,94.36641395027812,23.242773680187213,0.21691938305519898,-0.25749590240943476,0.32574035905993015
2025-06-29T00:00:00,jupiter,of_date,94.58333333333333,22.985277777777778,94.75474149087779,23.23381698202702,-0.17140815754447658,-0.2485392042492407,0.29432356687320416
2025-06-29T06:00:00,jupiter,j2000,94.64583333333333,22.983611111111113,94.42844509763438,23.2414289789198,0.21738823569893384,-0.25781786780868643,0.32626038239378696
2025-06-29T06:00:00,jupiter,of_date,94.64583333333333,22.983611111111113,94.81677540874347,23.232321998128757,-0.17094207541015294,-0.2487108870176442,0.29424026039728624
2025-06-29T12:00:00,jupiter,j2000,94.70833333333334,22.981944444444444,94.49046627014872,23.240059777631956,0.21786706318462734,-0.25811533318751145,0.3267667598887204
2025-06-29T12:00:00,jupiter,of_date,94.70833333333334,22.981944444444444,94.87879820846808,23.230802360830154,-0.17046487513474062,-0.24885791638570964,0.29413134221879444
2025-06-29T18:00:00,jupiter,j2000,94.77083333333333,22.980277777777776,94.55247710129379,23.238666106253113,0.21835623203952537,-0.25838832847533766,0.3272597561799769
2025-06-29T18:00:00,jupiter,of_date,94.77083333333333,22.980277777777776,94.94080960716974,23.229258065106333,-0.16997627383642566,-0.24898028732855693,0.2939966495937412
2025-06-30T00:00:00,jupiter,j2000,94.83333333333333,22.97861111111111,94.6144772275606,23.237247995198977,0.21885610577271564,-0.258636884087867,0.3277396396056502
2025-06-30T00:00:00,jupiter,of_date,94.83333333333333,22.97861111111111,95.00280933135076,23.22768911110601,-0.16947599801744673,-0.2490779999948991,0.2938360305746477
2025-06-30T06:00:00,jupiter,j2000,94.89583333333333,22.97694444444444,94.67646628884484,23.23580547534149,0.21936704448847877,-0.25886103089704804,0.3282066821017125
2025-06-30T06:00:00,jupiter,of_date,94.89583333333333,22.97694444444444,95.06479711556324,23.226095504110457,-0.16896378222992325,-0.24915105966601558,0.2936493432387907
2025-06-30T12:00:00,jupiter,j2000,94.9625,22.975277777777777,94.73844392766125,23.234338578007396,0.22405607233875457,-0.2590608002296193,0.33103335391985245
2025-06-30T12:00:00,jupiter,of_date,94.9625,22.975277777777777,95.12677270007833,23.22447725444189,-0.16427270007832817,-0.24919947666411346,0.2914310286942778
2025-06-30T18:00:00,jupiter,j2000,95.025,22.973611111111108,94.80040978951735,23.23284733495218,0.2245902104826598,-0.2592362238410715,0.33147811829097623
2025-06-30T18:00:00,jupiter,of_date,95.025,22.973611111111108,95.18873582990199,23.222834377282595,-0.16373582990198088,-0.24922326617148727,0.2911966159704856
2025-07-01T00:00:00,jupiter,j2000,95.08749999999999,22.971944444444443,94.86236352257964,23.231331778352104,0.22513647742033527,-0.2593873339076609,0.3319110912684277
2025-07-01T00:00:00,jupiter,of_date,95.08749999999999,22.971944444444443,95.25068625327077,23.2211668924718,-0.16318625327079417,-0.24922244802735705,0.2909357391336451
2025-07-01T06:00:00,jupiter,j2000,95.14999999999999,22.970277777777778,94.92430464434199,23.229791939055666,0.22569535565799015,-0.2595141612778882,0.3323326383973613
2025-07-01T06:00:00,jupiter,of_date,95.14999999999999,22.970277777777778,95.31262358733517,23.21947482286639,-0.16262358733519022,-0.24919704508861074,0.2906482259264724
2025-07-01T12:00:00,jupiter,j2000,95.2125,22.96833333333333,94.9862329398619,23.22822785196178,0.22626706013809894,-0.2598945186284496,0.3329598913243376
2025-07-01T12:00:00,jupiter,of_date,95.2125,22.96833333333333,95.37454771555042,23.217758198501745,-0.16204771555041475,-0.24942486516841456,0.2905725241349372
2025-07-01T18:00:00,jupiter,j2000,95.275,22.96638888888889,95.04814806516418,23.226639550433493,0.2268519348358211,-0.2602506615446032,0.3335759419408741
2025-07-01T18:00:00,jupiter,of_date,95.275,22.96638888888889,95.43645839040477,23.216017051758275,-0.16145839040476062,-0.24962816286938505,0.290470537177521
2025-07-02T00:00:00,jupiter,j2000,95.33749999999999,22.96472222222222,95.11004967855075,23.225027068214676,0.2274503214492256,-0.2603048459924544,0.33396436604356444
2025-07-02T00:00:00,jupiter,of_date,95.33749999999999,22.96472222222222,95.49835536414929,23.214251418732765,-0.16085536414931312,-0.24952919651054373,0.2901031294977927
2025-07-02T06:00:00,jupiter,j2000,95.39999999999999,22.962777777777777,95.17193744097267,23.223390439410732,0.22806255902730754,-0.2606126616329547,0.33455894624218735
2025-07-02T06:00:00,jupiter,of_date,95.39999999999999,22.962777777777777,95.56023838868174,23.212461339012716,-0.160238388681762,-0.24968356123493862,0.28994801565756395
2025-07-02T12:00:00,jupiter,j2000,95.4625,22.960833333333333,95.23381101525268,23.22172969850013,0.2286889847473219,-0.26089636516679704,0.33514315213937973
2025-07-02T12:00:00,jupiter,of_date,95.4625,22.960833333333333,95.6221072143461,23.210646855500546,-0.15960721434609582,-0.2498135221672122,0.2897663457805906
2025-07-02T18:00:00,jupiter,j2000,95.52916666666667,22.95888888888889,95.29567006646789,23.220044880316568,0.2334966001987766,-0.2611559914276782,0.3381389282163946
